Afrika	Afriko
Stadoù Brazil	Subŝtatoj de Brazilo
Leoben	Leoben
Ferrol	Ferrol
Skinhead	Razkapulo
Lec'hanvadurezh	Loknomo
Humayun	Humajun
Kufstein	Kufstein
Castel Sant'Angelo	Kastelo de Sankta Anĝelo
Cedar Rapids (Iowa)	Cedar Rapids
Baden (Aostria)	Baden (Malsupra Aŭstrio)
Evansville (Indiana)	Evansville
Kansas City (Kansas)	Kansasurbo (Kansaso)
Rochester (Minnesota)	Rochester (Minesoto)
Quintanilla de Onsoña	Quintanilla de Onsoña
Baot ramz Galapagos	Galapaga testudo
Omfale	Omfalo
Linchañ	Linĉado
South Bend (Indiana)	South Bend
Subprime	Subprime
Minot (North Dakota)	Minot (Norda Dakoto)
NGC 1672	NGC 1672
NGC 5128	NGC 5128
Klosterneuburg	Klosterneuburg
Barakaldo	Barakaldo
Demis Roussos	Demis Roussos
Ded Moroz	Avo Frosto
Kaner-sonaozer	Kantaŭtoro
Sud-Kivu	Sud-Kivuo
Sourouc'han Alaska	Alaska kalidro
Ali Baba hag an daou-ugent laer	Ali Babo kaj kvardek rabistoj
Roustam Kasimdjanov	Rustam Kasimĝanov
Anchieta	Anchieta
Seizh Marzh an Henved	Sep mirindaĵoj de la antikva mondo
Fenakistoskop	Fenakistiskopo
Eubucco bourcierii	Ruĝkapa barbulo
Kraperig gell	Amerika certio
Gouelanig an Andoù	Montara mevo
Plomer an Andoù	Kolombia grebo
Flint (Michigan)	Flint
Biloxi (Mississippi)	Biloxi
Fort Collins	Fort Collins
Militello Rosmarino	Militello Rosmarino
Arrasate	Arrasate
Berja	Berja
Andijk	Andijk
Antipaksos	Antipaksos
Hondarribia	Hondarribia
De Haan	De Haan
Middelkerke	Middelkerke
Argad Talas	Batalo de Talas
Getxo	Geĉo
Kampenhout	Kampenhout
Brava (enezenn)	Brava (Kaboverdo)
Klujar-roc'h	Rokperdriko
Caldwell 7	NGC 2403
Ibiz kribennek Azia	Ruĝa ibiso
Andrea	Andreo
Alburquerque	Alburquerque
Bodadenn Vroadel Kembre	Nacia Asembleo por Kimrio
NGC 1999	NGC 1999
Deiz an Hangeul	Tago de Hangul
Goral Himalaya	Griza goralo
Bludenz	Bludenz
Spanell dremm zu	Orienta plataleo
Yezhoù turkek ar su	Oguzaj lingvoj
Knittelfeld	Knittelfeld
Rostratulidae	Rostratuledoj
Garan kilpenn gwenn	Blanknuka gruo
Leda hag an alarc'h	Leda kaj la cigno
Garan gabellek	Blankkapa gruo
Heskenneg Sina	Skvamomerĝo
Godog-Japan	Japana urieto
Hlothhere Kent	Hlothere
NGC 1313	NGC 1313
Stêr an Intel	Étel (rivero)
Anor	Anor
Formulenn diorroet plaen	Struktura formulo
Idaho Falls	Idaho Falls
Alkinoos	Alkinoo
Gardon	Gard (rivero)
Annev (askorn)	Inkudo
Tubize	Tubize
Braine-le-Château	Braine-le-Château
Walcourt	Walcourt
Braine-l'Alleud	Braine-l'Alleud
NGC 1275	NGC 1275
Durbuy	Durbuy
Roll Kumunioù Manche	Komunumoj de Manche
Nivlennad ar Valafenn (Krug)	NGC 6302
Rochefort (Belgia)	Rochefort (Belgio)
Gaspard Ulliel	Gaspard Ulliel
Les Pavillons-sous-Bois	Les Pavillons-sous-Bois
Kerc'heiz c'hlas	Verda ardeo
Sac'h plastik	Plasta saketo
Tenkū no Shiro Rapyuta	Ĉiela kastelo Laputa
Hautmont	Hautmont
Erinaceus	Erinaco
Kalvennig pers	Lazura paruo
Golvan-erc'h	Neĝopasero
Deinze	Deinze
Geraardsbergen	Geraardsbergen
Herstappe	Herstappe
Poperinge	Poperinge
Ans	Ans (Belgio)
Hamont-Achel	Hamont-Achel
Alken (kumun)	Alken (Belgio)
Jacob van Eyck	Jacob van Eyck
Borgloon	Borgloon
Listenn kumunioù Brazil renket hervez ar Stadoù	Municipoj de Brazilo
Stleug (askorn)	Piedingo (anatomio)
Treuz-kontre	Transkuro
Overland Park	Overland Park
Padrón	Padrón (Korunjo)
Port-Gentil	Port-Gentil
Ranst (kumun)	Ranst
Gwenrann	Guérande
Mzuzu	Mzuzo
Migorn	Kartilago
Tweed	Rivero Tweed
Machriq	Maŝreko
Chaudfontaine	Chaudfontaine
Grenadinez	Grenadinoj
Chris Pratt	Chris Pratt
Garan Kanada	Kanada gruo
Pig c'hlas	Blua pigo
Plateau (stad)	Jos-Altebena Ŝtato
Bauchi (stad)	Bauĉi-Ŝtato
Iolaos	Iolao
Krag eskell glas	Bluflugila anaso
Lucena (Córdoba)	Lucena
Lebbeke	Lebbeke
Berwick-upon-Tweed	Berwick-upon-Tweed
Bambared	Bambaroj
Kroashent	Vojkruciĝo
Cibitoke (proviñs)	Provinco Cibitoke
Lauwers	Lauwers
Enez Gough	Insulo Gough
Bazh-eskob	Episkopa bastono
Deira	Deira
Euribia	Eŭribio
NGC 1566	NGC 1566
NGC 925	NGC 925
Martinez (Kalifornia)	Martinez (Kalifornio)
Joel Lautier	Joël Lautier
Arzhur II	Arturo la 2-a (Bretonio)
Veurne	Veurne
Limbourg (kêr)	Limbourg (Belgio)
Glizig	Sproto
Kreon	Kreono
Aechmophorus	Aechmophorus
Kriogenieg	Kriogenio
Danvez Breizh	Artura legendo
Nestor (genad)	Nestor (genro)
Aerope	Aeropo
Domitília de Castro e Canto Melo	Markizino de Santos
Aukštaitija	Aŭkŝtajtio
Lincent	Lincent
Ronan	Sankta Ronan
Tarot	Taroko
An Ómaigh	Omagh
Dzūkija	Dzukio
Choloepus	Ĥelepo
Tenneville	Tenneville
Tiriodh	Tiree
Azzone Visconti	Azzone Visconti
Saturninus Toloza	Saturnino de Tuluzo
Baza Afrika	Afrika kukolaglo
Spanell dremm ruz	Afrika plataleo
Fonotaktoniezh	Fonotakso
Androgeos	Androgeo
Marabou Afrika	Marabuo
Gwespetaer du	Nigra abelmanĝulo
Benead	Benedikto
Gad Iberia	Iberia leporo
Yezhoù nilotek	Nilota lingvaro
Groen	Groen
Peniti	Ermitejo (loko)
Anous	Noĉoŝterno
Lamprotornis	Brilsturnoj
Hastière	Hastière
Ceolwulf Wessex	Ceolwulf (Wessex)
Banka (disheñvelout)	Banka
Ngerulmud	Ngerulmudo
Centre (Burkina Faso)	Centre (Burkino)
Asse	Asse (Belgio)
Prefeti	Prefektejo
Agelastes	Agelastes
András Hegedűs	András Hegedüs
Le Grand Bleu (film)	Le Grand Bleu (filmo)
Mafalda	Mafalda (fikciulo)
Karakara jave ruz	Blankaventra karakaro
Genappe	Genappe
Pachycephalidae	Pakicefaledoj
Hulshout	Hulshout
Genmaicha	Genmaicha
Gouelan-Korsika	Koralmevo
Karakara du	Nigra karakaro
Fazan skouarnek Tibet	Tibeta orelfazano
Kodioc'h	Calandrella
Douarour	Geologo
Skoul Buffon	Longflugila cirkuo
Arondisamant Garait	Arondismento Guéret
Mora (yezhoniezh)	Morao
Chapel-ar-Wern	La Chapelle-Launay
Anneux	Anneux
Treveron	Trévron
Máirtín Ó Direáin	Máirtín Ó Direáin
Guðbrandur Þorláksson	Guðbrandur Þorláksson
Muskogeeg	Krika lingvo
Marc'harid Tudor (rouanez Bro-Skos)	Margaret Tudor
Lendoueg	Lenduoj
Gwrac'hig Japan	Japana pronelo
Ipanema	Ipanema (apartigilo)
Gwiblenn	Ventoflago
Skrav tek	Eleganta ŝterno
Fanaloka	Fossa fossana
Mea culpa	Mea culpa
Llanfair	Llanfair
István Bibó	István Bibó
Junko glas-sklent	Vintroemberizo
Plomer Atitlan	Atitlana grebo
Alectoris	Alectoris
Wijnegem	Wijnegem
Pilikant bihan	Rozdorsa pelikano
Konan II (dug Breizh)	Conan la 2-a (Bretonio)
Dalmatia	Dalmatio
Bonheiden	Bonheiden
Pléiade	Plejado (Francaj poetoj)
Gouelan c'hoarzher	Amerika ridmevo
Ronaldo Luís Nazário de Lima	Ronaldo
Houad kein gwenn	Blankanuka anaso
Strelleg-Bartram	Longvosta tringo
Aligator	Aligatoro
Salesches	Salesches
Rouantelezh Bourgogn	Reĝlando Burgonjo
Kantved Aour Spagn	Hispana ora epoko
Saint-Waast	Saint-Waast
Ramillies (Belgia)	Ramillies (Belgio)
Les Vacances de Monsieur Hulot	Les Vacances de M. Hulot (filmo)
Merksplas	Merksplas
Étrœungt	Étrœungt
Pok kloz	Kismakulo
Hestrud	Hestrud
Bered Highgate	Tombejo Highgate
Neuvilly	Neuvilly
Bloavezhioù 2020	2020-aj jaroj
İstanbul (proviñs)	Provinco İstanbul
Ecce Homo	Jen homo
Ohain (Norzh)	Ohain (Nord)
Toud ar C'hab	Afrika strigo
C'hwibon Storm	Storma cikonio
Bruzivili	Brusvily
Gommegnies	Gommegnies
Teirrodeg	Triciklo
Lolita (film, 1962)	Lolita (filmo 1962)
Anton Mussert	Anton Mussert
Krater (disheñvelout)	Kratero
Pardon	Pardono
Maria Kristina Aostria (1858-1929)	Maria Kristina de Aŭstrio
Preux-au-Sart	Preux-au-Sart
Hydra	Hidro
Distrig Česká Lípa	Distrikto Česká Lípa
Boston (disheñvelout)	Boston
Quaregnon	Quaregnon
Ichthyophaga	Iĥtiofago
Dalida	Dalida
Pelecanoididae	Pelekanoidedoj
Brachypteraciidae	Brakipteraciedoj
Yezh SOV	Subjekto Objekto Verbo
Saint-Martin-sur-Écaillon	Saint-Martin-sur-Écaillon
In varietate concordia	Eŭropa devizo
Kastell Harlech	Kastelo Harlech
Clamator	Clamator
Philippsburg	Philippsburg
Salomėja Zaksaitė	Salomėja Zaksaitė
Mestre	Mestre
Bourlagad div rizenn	Dustria trielo
Cartignies	Cartignies
Langrune-sur-Mer	Langrune-sur-Mer
Ladinia	Ladinio
Erieg	Éréac
Angoumois	Angulemio (franca regiono)
Stiks	Stikso
George Turner (livour)	George Turner (artisto)
Roll rouaned Kush	Listo de la reĝoj de Nubio
Skilgog teñval	Malhela lagopo
Ti-kêr	Urbodomo
Sergi López	Sergi López
Willy Vandersteen	Willy Vandersteen
Yann Moñforzh (1294-1345)	Johano de Montfort
Carlos Puebla	Carlos Puebla
Ray Charles	Ray Charles
Berbérati	Berbérati
Milc'hwid boc'h arvelen	Olivdorsa najtingalturdo
Darvoudoù 2008 e Tibet	Tumultoj de Tibeto en 2008
Coventry (disheñvelout)	Coventry (apartigilo)
Leptodon	Leptodon
Pêr II (dug Breizh)	Petro la 2-a (Bretonio)
RSKS Treuzkaokazek	Transkaŭkaza Federacia Soveta Socialisma Respubliko
Tired lemm doubl	Duobla korno
Ceol Wessex	Ceol
Noal-ar-Gwilen	Noyal-sur-Vilaine
Anhée	Anhée
Skignan	Rana dalmatina
Eugene	Eŭgeno
Xangri-lá	Xangri-lá
Langadiarn	Languédias
Timadell India	Hindia kurulo
Merien-gwenn	Termito
Anicetus (pab)	Aniceto
Bas-Lieu	Bas-Lieu
Fazan gris	Arĝenta fazano
Brean penn kistin	Brunkapa emberizo
Goz min-sterenn	Stelnaza talpo
Recquignies	Recquignies
Kouign-amann	Kouign amann
Portugalete	Portugaleto
Aube (stêr)	Aube (rivero)
Villers-en-Cauchies	Villers-en-Cauchies
Ani (evn)	Anioj
Kragvouc'h ar Pireneoù	Pirenea kapro
Skoulerer gell	Bruna serpentaglo
Segré	Segré
La Quotidiana	La Quotidiana
Warwick (Bro-Saoz)	Warwick
Brezel hêrezh dugelezh Breizh	Hereda milito de Bretonio
Cisticolidae	Cistikoledoj
Humber (Bro-Saoz)	Humber (rivero)
Jules Vallès	Jules Vallès
Orjal	Drato
Toer	Tegmentisto
Krogen draoñ ar fri	Malsupra nazkonko
Aimophila	Ajmofiloj
Aber	Rio (geografio)
Roparzh Surcouf	Robert Surcouf
Kraperig Hodgson	Hodgsona certio
Claudio Rodríguez Fer	Claudio Rodríguez Fer
Braunschweig-Lüneburg	Duklando Brunsvigo-Luneburgo
Muenn-zouar	Eŭropa kampomuso
Irania jave gwenn	Blankagorĝulo
Carlos Núñez	Carlos Núñez
Splujer an Habask	Pacifika kolimbo
Kiwix	Kiwix
Jean-Yves Le Drian	Jean-Yves Le Drian
Alfonso Kastilha	Alfonso de Kastilio
Michiel de Swaen	Michiel de Swaen
Wittlich	Wittlich
Beran trompilh	Trumpetofringo
Mehmet Murat İldan	Mehmet Murat İldan
Yves Joseph de Kerguelen de Trémarec	Yves Joseph Kerguelen
Máirtín Ó Cadhain	Máirtín Ó Cadhain
Benny Moré	Benny Moré
Piet Pieterszoon Hein	Piet Hein
Pablo Milanés	Pablo Milanés
Speg (evn)	Picinae
Joan Fuster	Joan Fuster
Alan Iañ	Alano la 1-a (Bretonio)
Moses Blah	Moses Blah
Ricardo Palma	Ricardo Palma
Anna Paulowna	Anna Paulowna (Norda Holando)
Tuf	TUF
Keusteurenn	Raguo
Herne (Belgia)	Herne (Belgio)
Yezh VOS	Verbo Objekto Subjekto
Newton	Neŭtono
Koan	Vespermanĝo
Mont-Tonnerre	Mont-Tonnerre
Anseba	Ansebo
Speg Karolina	Karolina melanerpo
Lophophorus	Lofoforoj
Strelleg pavioù melen	Granda flavkrura tringo
Polihierax	Nanofalkoj
Hebreed	Hebreoj
Sparfell-vor MacCormick	Sudpolusa rabmevo
Otarienn Antarktika	Gazela arktocefalo
Kunujenn	Insulto
Galileo	Galileo
Anthisnes	Anthisnes
Que la bête meure	Que la bête meure (filmo)
Ready-made	Trovita objekto
Brynbuga	Usk (urbo)
Pennglaou teñval	Funebra paruo
Callitrichidae	Kalitriksedoj
Pennglaou an taiga	Lapona paruo
Ibiz jave gwenn	Brunkola ibiso
Tinamotis	Tinamotis
Anticosti	Antikostio
Alaemon	Upupalaŭdoj
Penteür	Pentievro
Lenn Alaotra	Lago Alaotra
Plomer Alaotra	Ruĝa grebo
Monumant ar re varv	Memormonumento pri militmortintoj
Morbig Bachman	Amerika nigra hematopo
Dreolan kabell ruz	Rubenkrona regolo
Kilmarnock	Kilmarnock
Garv kilpenn gwenn	Grandkapa klangulo
Henri Le Sidaner	Henri Le Sidaner
Marabou	Marabuoj
Viduidae	Viduedoj
Prionopidae	Prionopedoj
Speg penn ruz	Ruĝkapa melanerpo
Floreffe	Floreffe
Mell ar c'hein	Torakaj vertebroj
Micrastur	Mikrasturoj
Corcoracidae	Korkorakedoj
NGC 1291	NGC 1269
Pierre Rabhi	Pierre Rabhi
Jakana an hanternoz	Norda jakanao
Plomer beg tev	Makulbeka grebo
Beauvois-en-Cambrésis	Beauvois-en-Cambrésis
Nazareth (Belgia)	Nazareth (Belgio)
East Anglia	East Anglia
Saint-Martin-des-Champs (Manche)	Saint-Martin-des-Champs (Manche)
Dilsen-Stokkem	Dilsen-Stokkem
Fringilla	Fringoj
Senet	Seneto
Hecq	Hecq
Baza (evn)	Kukolagloj
Genêts	Genêts
Schwaz	Schwaz
Alcedo	Alcedo
Skol Fontainebleau	Skolo de Fontainebleau
Oaled	Fajrejo
Marc'heg (evn)	Limozo
Beran lostek	Longvosta karpodako
Kora	Korao
Forró	Forró
Baou lost berr	Mallongvosta buteo
Arondisamant Sant-Brieg	Arondismento Saint-Brieuc
MoDem	Demokrata Movado (Francio)
Vangidae	Vangaedoj
Afonso Iañ Portugal	Afonso la 1-a (Portugalio)
Londerzeel	Londerzeel
Waasmunster	Waasmunster
Herzele (Belgia)	Herzele
SAMPA	SAMPA
Melierax	Melieraksoj
Mari Bro-Saoz (1496-1533)	Mary Tudor
Ibiz gwenn Amerika	Amerika blanka ibiso
Mónica Naranjo	Mónica Naranjo
Breanig abrant melen	Flavbrova emberizo
Gouelan Hemprich	Hemfriĉa mevo
Roergue	Ruergo
Rannvroioù Chile	Regionoj de Ĉilio
Edouarzh VIII	Eduardo la 8-a (Britio)
Enez Thanet	Thanet (insulo)
Eudyptes	Krestopingvenoj
Banfield	Banfield
Bruched	Torako
Beran-Pallas	Roza karpodako
Coccyzus	Coccyzus
Kameleon Jackson	Trikorna kameleono
Semnornis ramphastinus	Tukanbarbulo
Kanton Trélon	Kantono de Trélon
Perdicula	Perdicula
Isabella d'Este	Izabela d'Este
Pluvaelgad	Plumaugat
Breogán	Breogano
Trinidad	Trinidad (apartigilo)
Elan Aostralia	Nigraŝultra milvo
Malkoha teñval	Verdbeka malkohao
Maer ar palez	Majordomo
C'hoar	Fratino
Gioc'h lost begek	Nadlovosta galinago
Stabroek (Belgia)	Stabroek
Devedig korr	Dezertsilvio
Kornigell Java	Indonezia vanelo
Sac'higell	Skribilujo
Eisack	Eisack
Gouelan kazugel	Nigreca mevo
IXvet milved kt JK	-8000
Aliyah	Alija
Jean Markale	Jean Markale
Harlem River	Rivero Harlem
Gopr-leve	Prebendo
Arondisamant Lemojez	Arondismento Limoĝo
Frasnoy	Frasnoy
Yezhadur an esperanteg	Gramatiko de Esperanto
Sparted	Spartoj
Pleurestud	Pleurtuit
Macronectes	Gigantaj petreloj
Overijse	Overijse
Yves Boisset	Yves Boisset
Pradeg vras Europa	Nigra-mara-kaspia stepo
Sourouc'han belost gwenn	Blankpuga kalidro
Milc'hwid-koad	Hilociklo
Jeumont	Jeumont
Milvus	Milvus
Albatroz pavioù du	Nigrapieda albatroso
Arondisamant Niom	Arondismento Nyons
Reunig manac'h Karib	Kariba monaĥfoko
Muntjak du	Nigra cervo
Kirundo (proviñs)	Provinco Kirundo
Morilhon gwalenn-veg	Kolumanaso
Bongorz-heol	Sunbirdo
Conceição de Macabu	Conceição de Macabu
Pig-spern beg tev	Tigra lanio
Saint-Aubert (Bro-C'hall)	Saint-Aubert (Nord)
Tinamou digenvez	Soleca tinamo
Morskoul masklet	Maskonaivulo
Louis Pergaud	Louis Pergaud
Beg-digor India	Azia malfermbekulo
Albatroz abrantek	Nigrabrova albatroso
Oceanodroma	Oceanodroma
Mabig Jezuz Praha	Praga Jesuĉjo
Ben Vautier	Ben Vautier
Malurus	Maluroj
Touren	Turanĝio
Arallrevreolegezh	Aliseksema normismo
British Rail	British Rail
Solre-le-Château	Solre-le-Château
Baza du	Nigra kukolaglo
Skilvaou ar reter	Orienta vespobuteo
Baza Jerdon	Jerdona kukolaglo
Dousenn	Dekduo
Koulm nikobar	Nikobara kolombo
Skoul ar geunioù	Aŭstralazia marĉa cirkuo
Lolland	Lolland
Grootegast	Grootegast
Koailh harlikin	Arlekena koturno
Monteiro Lobato	José Bento Monteiro Lobato
Arkas	Arkaso
Bukan	Bukan
Südtiroler Volkspartei	Sudtirola Popola Partio
Satanig Wilson	Buntpieda petrelo
Takeostig rous	Heĝsilvio
Mairieux	Mairieux
Pont-à-Celles	Pont-à-Celles
Lizherenneg an esperanteg	Esperanta alfabeto
Puèi Domat	Puy de Dôme
Marabou Java	Azia marabuo
Loch Rí	Ree (lago)
Puig-Kanariez	Kanaria ĉifĉafo
Monchy-Cayeux	Monchy-Cayeux
Pygoscelis	Brosvostaj pingvenoj
Augusta	Augusta
Tinamou bihan	Eta tinamo
San-Pédro	San Pédro
Tchinoukeg	Ĉinukaj lingvoj
Dover	Dover
Re	Re
Glaouer pastellek	Blankpuga apuso
Quiscalus	Kviskaloj
Libramont-Chevigny	Libramont-Chevigny
Sula	Naivulo
Alcázar	Alkazaro
Loire	Loire
Thalassarche	Talasarkoj
Arz ha saverezh karlat	Karolida arto
Anzegem	Anzegem
Broust	Broso
Emberiza	Emberizoj
Climacteridae	Klimakteredoj
Inizi an Eostig	Najtingalaj Insuloj
Duffel	Duffel
Alcelaphinae	Alcelafenoj
Adren-Egipt	Egipta kaprimulgo
Kiliks	Kilikso
Devedig-Orfeüs	Orfeosilvio
Kuzuliadeg Etrebroadel ar Pouezioù hag ar Muzulioù	Komitato Internacia pri Pezoj kaj Mezuroj
Thylacomyidae	Makroto
Banda Oriental	Orienta Flanko
Rio Grande	Rio Grande
Chastre	Chastre
Apoherezenn	Aferezo
Kensonenn beg an teod	Apikalo
Apollonios	Apolonio
Morbig Kanariez	Kanaria nigra hematopo
Alectroenas	Blukolomboj
Tunceli (proviñs)	Provinco Tunceli
Lidia	Lidio
Kilikia	Kilikio
Ionia	Ionio
Kor an Arme Ruz	Aleksandrovanoj
Pontos (bro)	Ponto (geografio)
Bucconidae	Bukonedoj
Tiestes	Tiesto
Mank Fjordland	Dikbeka pingveno
Tonkin	Tonkino
Asopos	Asopo
Izelvroioù spagnol	Hispana Nederlando
Uruguaiana	Uruguaiana
Ifriqiya	Ifrikio
Arborophila	Arbofiloj
Wallabi	Valabio
Gouelan lost du	Katmevo
Scat	Skatkantado
Mixteked	Miŝtekoj
Pasion Jezuz	Pasiono (kristanismo)
Nieuwpoort (Flandrez)	Nieuwpoort
Alpes Cottiae	Alpes Cottiae
Vitry-le-François	Vitry-le-François
Cill Airne	Cill Airne
Tour-tan ar Maen	Ar-Men
Targoum	Targum
Bernikia	Bernicia
Kensonenn huged	Uvularo
Spinetez	Klaviceneto
Blécourt (Norzh)	Blécourt (Nord)
Nefele	Nefelo
Glageon	Glageon
Eured Kana	Transŝanĝo de la akvo al vino
Disvleviñ	Senharigo
Crypturellus	Crypturellus
Reunig debrer-kranked	Krabomanĝa foko
Halland	Halland
Södermanland	Sudermanio
Kaka (evn)	Kako (birdo)
Saint-Amand-les-Eaux	Saint-Amand-les-Eaux
Bersée	Bersée
Bennozh	Beno
Marcoing	Marcoing
Rainbow Warrior	Rainbow Warrior
Tired boud	Maldekstra korno
Grafour	Grafikisto
Makron	Makrono
45 (niver)	45 (nombro)
Gup penn ruz	Ruĝkapa vulturo
Distrig Cheb	Distrikto Cheb
Parti des Travailleurs	Partio de Laboristoj
Moorslede	Moorslede
Kaketou lagad glas	Bluokula kakatuo
Sassegnies	Sassegnies
Gouelanig Bonaparte	Bonapartea mevo
Crèvecœur-sur-l'Escaut	Crèvecœur-sur-l'Escaut
Rumilly-en-Cambrésis	Rumilly-en-Cambrésis
Rixensart	Rixensart
Solesmes (Norzh)	Solesmes (Nord)
Escaudœuvres	Escaudœuvres
Potop	Sveda diluvo
Clairfayts	Clairfayts
Listenn kastilli Suis	Listo de Kasteloj de Svislando
Écuélin	Écuélin
Linkebeek	Linkebeek
Gram-nann	Gram-negativaj bakterioj
Kefeleg-koad Molukez	Moluka skolopo
Bousies	Bousies
Parlamant gall	Franca Parlamento
Landrecies	Landrecies
Trogon tek	Eleganta trogono
Surf's Up (film)	Surf's Up (filmo)
Grimbergen	Grimbergen
Awoingt	Awoingt
Paol Aorelian	Paŭlo Aŭreliano
Taisnières-en-Thiérache	Taisnières-en-Thiérache
Pañvrid-ar-Beskont	Pommerit-le-Vicomte
Geococcyx californianus	Granda vojkurulo
Hominidae	Homedoj
Ekidne pigos hir	Longbeka ekidno
Trediarn	Trédias
Maretz	Maretz
Yr Eglwys Wen	Whitchurch (Shropshire)
Eswars	Eswars
Home (film, 2009)	Hejmo (2009-a dokumenta filmo)
Banteux	Banteux
Jualenn	Fuliko
Rouzegan	Kanbirdoj
Fressies	Fressies
Nafarroa Beherea	Malsupra Navaro
Derrubadas	Derrubadas
Kastell Bodiam	Kastelo Bodiam
Orsinval	Orsinval
Emglev Libr Europa	Eŭropa Libera Alianco
NGC 6334	NGC 6334
Enezeg Dahlak	Dahlak-Arkipelago
Godog mourraouek	Liphara aŭketo
Dehéries	Dehéries
Istria	Istrio
Ardooie	Ardooie
Jacques Vaché	Jacques Vaché
Ardèche (stêr)	Ardèche (rivero)
Lanrelaz	Lanrelas
Kępno	Kępno
Gad lost du	Nigravosta leporo
Feignies	Feignies
Gott mit uns	Gott mit uns
Hexe Lilli, der Drache und das magische Buch	Hexe Lilli – Der Drache und das Magische Buch
Fineas	Fineo
Hannover (bro)	Hanovro (lando)
Dilbeek	Dilbeek
Arvorig	Armoriko
Oostkappel	Oost-Cappel
Hoeilaart	Hoeilaart
Breskens	Breskens
Arendonk	Arendonk
Franche-Comté (proviñs)	Graflando Burgonjo
Romeries	Romeries
Sidan-aod	Rokpipio
Mesolongi	Misolongi
Kefeleg-koad	Skolopo
Levr-c'hoari	Ludolibro
Sémeries	Sémeries
Gup Himalaya	Himalaja gipo
Aguilh	Belono
Kig oan	Ŝafidaĵo
Inosanted santel	Masakro de la Senpekuloj
Kefalos	Kefalo
Kavan beg ruz	Ruĝbeka montokorvo
Torfaen	Torfaen
Wetteren	Wetteren
Marabou argala	Argala marabuo
Qubadlı	Qubadli
Cervus	Cervo
Argelèrs	Argelès-Gazost
Erec'htonios	Eriktonio
Kuriosolited	Koriozolitoj
Cankuzo (proviñs)	Provinco Cankuzo
Bujumbura Rural	Provinco Bujumbura Rural
Beg-kroaz peroked	Granda krucbekulo
Mamers	Mamers
Manati Poblet	Monaĥejo de Poblet
Yomiuri Shimbun	Yomiuri Shimbun
Bacchus	Bakĥo
Otto	Otto
Arouezioù steredoniezh	Astronomia simbolo
Strollad Sokialour (Belgia)	Partio Socialista (Belgio)
Pepingen	Pepingen
Piklost Arc'hantina	Argentina laganaso
Hyadezed	Hiadoj (mitologio)
Morilhon Zeland-Nevez	Novzelanda merganaso
Lizarra	Estella
Şırnak (proviñs)	Provinco Şırnak
Piklost rous	Jamajka anaso
Cotingidae	Kotingedoj
Haynecourt	Haynecourt
Hortensio Félix Paravicino	Hortensio Felikso Paravicino
Niergnies	Niergnies
Paradoxornithidae	Paradoksornitedoj
Cerfontaine (Bro-C'hall)	Cerfontaine (Nord)
Asio	Orelstrigoj
Morerer Madagaskar	Madagaskara maraglo
Lierde	Lierde
Gup Rüppell	Rupelgipo
Gwespetaer bailh	Blankfrunta abelmanĝulo
RSSE Karelia	Karelia ASSR
Dugelezh Urbino	Duklando de Urbino
Montrécourt	Montrécourt
Tatou nav roudenn	Armadelo
Hove (Antwerpen)	Hove (Belgio)
Echinops	Ekinopso
Gourmenig-Cetti	Ĉetio
Moregan ar stepennoù	Azia marmoto
Neufchâteau (Luksembourg Belgia)	Neufchâteau (Belgio)
Talpa	Talpo
Mont-Saint-Guibert	Mont-Saint-Guibert
Yvoir	Yvoir
Vielsalm	Vielsalm
Sambreville	Sambreville
Vresse-sur-Semois	Vresse-sur-Semois
Chelydridae	Ĥelidredoj
Walhain	Walhain
Sombreffe	Sombreffe
Philippeville (Belgia)	Philippeville (Belgio)
Koazhadur (yezhoniezh)	Elizio
Viroinval	Viroinval
Houffalize	Houffalize
Tarroz Bandiagara	Rokoj de Bandiagara
Ѵ (lizherenn)	Iĵica
Alice	Alico
Ribécourt-la-Tour	Ribecourt-la-Tour
Kurwerz	Epika kanto
Kota Bharu	Bharu
Yezh SVO	Subjekto Verbo Objekto
Pittem	Pittem
Overpelt	Overpelt
Neerpelt	Neerpelt
Opglabbeek	Opglabbeek
Tielt	Tielt (Belgio)
Diepenbeek	Diepenbeek
Gingelom	Gingelom
Emgann Culloden	Batalo de Culloden
Dáil Éireann	Dáil Éireann
Alcobaça (Portugal)	Alcobaça
Bré	Bray
Klujar-Spagn zu	Nigra numido
Kensonenn dre stlakat	Frapeto
Argus meur	Argusfazano
Gouelanig penn louet	Grizkapa mevo
Bernières-sur-Mer	Bernières-sur-Mer
Denim	Ĝinzoŝtofo
Kayah	Kajaho
Aptenodytes	Aptenodito
Frezenn	Krispo
Glazaour kabell du	Nigrakapuĉa oriolo
Baza-kuch	Kresta kukolaglo
Brezel an Hanternoz	Nordia Milito 1655-1660
Newspeak	Novparolo
Perch an Nil	Nila perko
Sudd	Saharaj inunditaj herbejoj
Melanocharitidae	Melanokaritedoj
Troad allativel	Alativo
Pitta brachyura	Kurtvosta pito
Saint-Remy-du-Nord	Saint-Remy-du-Nord
Schoten (Belgia)	Schoten (Belgio)
Ferrière-la-Petite	Ferrière-la-Petite
Ecolo	Ecolo
Pornizhan	Pornichet
Parisii	Parisii
Plomer Madagaskar	Madagaskara grebo
Solrinnes	Solrinnes
Uthr Bendragon	Uther Pendragon
Cartagena de Indias	Kartageno (Kolombio)
Obrechies	Obrechies
