Afrika	Afriko
Karaganda	Karagando
San Sebastián de los Reyes	San Sebastián de los Reyes
Taalfilosofie	Filozofio de lingvo
Láchar	Láchar
Puntland	Puntlando
Burgo de Osma-Ciudad de Osma	Burgo de Osma
Federale Distrik Noord-Kaukasus	Nord-Kaŭkazia federacia regiono
Deelstate van Brasilië	Subŝtatoj de Brazilo
Optimisme	Optimismo
Shymkent	Ŝimkento
Pilaf	Pilafo
Fall Out Boy	Fall Out Boy
Suellacabras	Suellacabras
Yanguas	Yanguas
Anafoor (stylfiguur)	Anaforo (retoriko)
Get Heavy	Get Heavy
Bossa nova	Bossa Nova
Pavlodar	Pavlodar
The Arockalypse	The Arockalypse
Evansville	Evansville
Rochester, Minnesota	Rochester (Minesoto)
Taraz	Taraz
Lynch	Linĉado
Ego, Superego en Id	Mio, Supermio, kaj Ĝio
Nedersetting	Setlejo
Meiningen	Meiningen
Austeniet	Aŭstenito
Marktl	Marktl
San Esteban de Gormaz	San Esteban de Gormaz
Tsjagatai Khan	Ĉagataj-Ĥano
Transparansie (optika)	Travideblo
The Monsterican Dream	The Monsterican Dream
.ni	.ni
Tsjagatai-khanaat	Ĉagataja Ĥanlando
Demis Roussos	Demis Roussos
Djed Moroz	Avo Frosto
Oesjanka	Uŝanko
Neckarsulm	Neckarsulm
Andes-gans	Anda kaŭkeno
Regstreekse buitelandse belegging	Rekta eksterlanda investado
Strausberg	Strausberg
NGC 3628	NGC 3628
Cyrilliese syfers	Cirilaj ciferoj
Wolgast	Wolgast
.nl	.nl
Pondoland	Maputalandaj-pondolandaj arbustaroj kaj veprejoj
Skofhoogte	Postkolo
753 v.C.	-753
Oos-Fries	Orientfrisa lingvo
Goudsnippe	Rostratuledoj
Ruhla	Ruhla
Gelnhausen	Gelnhausen
Park Jung-yang	Park Jung-yang
Manzini	Manzini
Dannenberg	Dannenberg (Elbo)
Lys van nedersettings in Kenia	Listo de urboj de Kenjo
Xianyang	Ŝjanjango
Gaspard Ulliel	Gaspard Ulliel
Rooipensreier	Ruĝventra ralardeo
Census-designated place	Censa loko
Madagaskar-ralreier	Madagaskara ralardeo
Quakenbrück	Quakenbrück
Tonnerre	Tonnerre
Vlag van Mayotte	Flago de Majoto
Sonneberg	Sonneberg
Tortonium	Tortoniano
Herstappe	Herstappe
Hamont-Achel	Hamont-Achel
Alken	Alken (Belgio)
Borgloon	Borgloon
Ogbomosho	Ogbomoŝo
Galloromaans	Gaŭlo-latinida lingvaro
Oorsprong van taal	Deveno de lingvo
Carangidae	Karangedoj
Breëkoparend	Militaglo
Kraakbeen	Kartilago
Vereeniging	Vereeniging
Cuatro Torres Business Area	Kvar Turoj Negoc-Areo
Sutton Hoo	Sutton Hoo
Saltonmeer	Lago Saltono
Chris Pratt	Chris Pratt
Lys van nedersettings in Namibië	Listo de urboj en Namibio
Nordenham	Nordenham
Herman van Veen	Herman van Veen
Mimosoideae	Mimozedoj
Santa Cristina Gherdëina	S. Cristina-Gherdëina
Chiloé-eiland	Insulo Ĉiloe
Lebbeke	Lebbeke
Idlib	Idlib
Anykščiai	Anykščiai
Wassenaar	Wassenaar
Lauwers	Lauwers
Middelnederduits	Mezmalaltgermana lingvo
Gougheiland	Insulo Gough
Outremer	Outremer
Rijswijk	Rijswijk
Sprot	Sproto
Ciudad Guayana	Ciudad Guayana
Huiskraai	Blanknuka korvo
Arrhenius se vergelyking	Ekvacio de Arrhenius
Frans-Soedan	Franca Sudano
Priabonium	Priaboniano
Messinium	Mesiniano
Burdigalium	Burdigaliano
Rolroer	Alerono
Grysborssterretjie	Antarkta ŝterno
Dzūkija	Dzukio
Kentum-tale	Kentum-lingvoj
Jökulsárlón	Jökulsárlón
OpenOffice.org	OpenOffice
Swarteend	Nigra anaso
Nuwe Apostoliese Kerk	Novapostola eklezio
Koekoekvalk	Afrika kukolaglo
Maraboe	Marabuo
Kaalwangvalk	Poliboroido
Dwergvalk	Afrika nanofalko
Cañamaque	Cañamaque
Anous	Noĉoŝterno
Prefektuur	Prefektejo
Resessiewe geen	Ceda heredo
Telefotolens	Teleobjektivo
Huis van Normandië	Domo de Normandio
Navaleno	Navaleno
Genappe	Genappe
Grootteorde	Grandordo
Sharpeville-slagting	Masakro de Sharpeville
Sosiale markekonomie	Sociala merkatekonomio
Township	Getourbo
Calandrella	Calandrella
Mazda RX-8	Mazda RX-8
Portulacaceae	Portulakacoj
Worsboom	Kolbasarbo
Taalverandering	Lingvoŝanĝiĝo
Seeduifstormvoël	Kaba petrelo
Westervoort	Westervoort
Elegante sterretjie	Eleganta ŝterno
Lorsch	Lorsch
Vlag van Réunion	Flago de Reunio
Rathenow	Rathenow
Queen Elizabeth Olympic Park	Olimpika Parko de Londono
Grootbruinsterretjie	Bruna ŝterno
Knoop (tou)	Nodo (kunigo)
Holografie	Holografio
Kleinpelikaan	Rozdorsa pelikano
Witpylstert	Blankvosta tropikbirdo
Kliënt (rekenaar)	Kliento (komputiko)
Ronaldo Luiz Nazario da Lima	Ronaldo
Witrugeend	Blankanuka anaso
Bontkwikkie	Makulmotacilo
Moodswinger	Moodswinger
Millingen aan de Rijn	Millingen aan de Rijn
Geelbekeend	Flavbeka anaso
Vlei-uil	Afrika strigo
Hohhot	Hoĥoto
Carletonville	Carletonville
Prenzlau	Prenzlau
Bernau im Schwarzwald	Bernau im Schwarzwald
Rheinsberg	Rheinsberg
Reitwein	Reitwein
Krater	Kratero
Maria Wladimirowna van Rusland	Maria Vladimirovna Romanova
Knysnaruigtesanger	Marborda arbustosilvio
Grieke	Grekoj
Clamator	Clamator
Styx	Stikso
Basterhartbees	Blua damalisko
Irakse Oorlog	Iraka milito
Termiet	Termito
Pous Anicetus	Aniceto
Angolaswael	Angola hirundo
Witborskormorant	Blankabrusta kormorano
Bruinslangarend	Bruna serpentaglo
GUM	Ŝtata ĉiovendejo (Moskvo)
Timocharis	Timoĥaro de Aleksandrio
Cisticolidae	Cistikoledoj
SAP (maatskappy)	SAP AG
Geslote myn	Ŝakto
Gevlekte lyster	Licicirupo
Michiel de Swaen	Michiel de Swaen
Joan Fuster	Joan Fuster
Domkerk van Limburg	Katedralo de Limburgo
Queen's House	Queen’s House
Lys van vrye sagteware	Listo de liberaj programaroj
Epirus	Epiro (historia regiono)
Solms	Solms
Wildau	Wildau
Goue Bul	Ora buleo
Newton (dubbelsinnig)	Neŭtono
Aandete	Vespermanĝo
Kronberg im Taunus	Kronberg im Taunus
Eschborn	Eschborn
Königstein im Taunus	Königstein im Taunus
Baotou	Baŭtoŭo
Grootgeelpootruiter	Granda flavkrura tringo
Polihierax	Nanofalkoj
Suidpoolroofmeeu	Sudpolusa rabmevo
Antarktiese pêrelkruid	Antarkta perloradiko
Beeskow	Beeskow
Jesberg	Jesberg
ǀǀKaras	Karas-regiono
Heerenveen	Heerenveen
Anticosti	Antikostio
Alaotra-dobbertjie	Ruĝa grebo
Upington	Upington
Swaelstertbyvreter	Hirundovosta abelmanĝulo
Trévago	Trévago
Trappe van vergelyking	Komparativo
Haselneut	Avelo
Londen-maraton	Londona maratono
Dipterocarpaceae	Dipterokarpacoj
Oos-Anglia	East Anglia
Celaya	Celaya
Dilsen-Stokkem	Dilsen-Stokkem
Fringilla	Fringoj
Kalyan-Dombivali	Kaljan-Dombivali
Kiel	Kilo (ŝipo)
Arp 271	NGC 5426
Groot-Atlas	Alta Atlaso
Edelmetaal	Nobla metalo
Rottnest-eiland	Rottnest
Griete	Limozo
Madona	Madona
Seelow	Seelow
Birkenwerder	Birkenwerder
Sukoró	Sukoró
Witwatersrand	Witwatersrand
Cocteau Twins	Cocteau Twins
Ginesium	Karpelaro
Edward VIII van die Verenigde Koninkryk	Eduardo la 8-a (Britio)
Fontanka	Fontanka
Dickinsonse grysvalk	Dikinsona falko
Gekuifde pikkewyne	Krestopingvenoj
Kroonarend	Kronaglo
KwaZulu	Zululando
Bigos	Bigoso
Macronectes	Gigantaj petreloj
Dévanos	Dévanos
Witrugstrandloper	Blankpuga kalidro
Vis (voedsel)	Fiŝaĵo
Okinawa	Okinava insulo
Thiès	Tieso
Kasama	Kasama (Zambio)
Donkerkamer	Malhela ĉambro
Swartstertwalvisvoël	Feturta priono
Brilmalgas	Maskonaivulo
HMS Ark Royal	Ark Royal
Swartrugmalmok	Nigrabrova albatroso
Georges-rivier	Rivero Georges
Oceanodroma	Oceanodroma
Paneuropese Unie	Paneŭropa Unio
Kazanse Kremlin	Kremlo de Kazano
Ligpers	Malva
Groter Limpopo Oorgrenspark	Translima Parko Granda Limpopo
Saint-Germain-des-Prés	Saint-Germain-des-Prés (Parizo)
Vlag van Sint Maarten	Flago de Sint-Maarten
Evangelie volgens Maria	Evangelio laŭ Maria
Potchefstroom	Potchefstroom
British Rail	British Rail
Grootegast	Grootegast
Bontkwartel	Arlekena koturno
Bukan	Bukan
Enkelgroendoring	Dezerta daktilo
Gewone stormswael	Buntpieda petrelo
Orlando Pirates FC	Orlando Pirates
Kwaliteitsbestuurstelsel	Kvalito-rega sistemo
Streke van Namibië	Regionoj de Namibio
Bruinarend	Valberga aglo
Langsnawelpikkewyne	Brosvostaj pingvenoj
Hiperoniem	Hiperonimo
Uranometria	Uranometria
Antwerpen (dubbelsinnig)	Antverpeno
Queenstown	Queenstown (Sud-Afriko)
Poederoijen	Poederoijen
Opritsjnina	Opriĉnina
Okrosjka	Okroŝko
Kleinwindswael	Blankpuga apuso
Elektronewel	Elektrosmogo
Serzj Sarkisian	Serĵ Sargsjan
Rotsspringers	Roksaltuloj
Malmokke	Talasarkoj
Emberiza	Emberizoj
Chrysobalanaceae	Krisobalanacoj
Nagtegaaleilande	Najtingalaj Insuloj
Alcelaphinae	Alcelafenoj
Heerde	Heerde
Verdrag van Guadalupe Hidalgo	Traktato de Guadalupe Hidalgo
Perkūnas	Perkūnas
Nederlandse Wes-Indiese Kompanjie	Nederlanda Okcident-hinda Kompanio
Kaap Adare	Kabo Adare
Opposisieleier	Gvidanto de opozicio
Deïsme	Diismo
Dogma	Dogmo
Teïsme	Teismo
Lucapa	Lucapa
Anserinae	Ansero
Malanje	Malanje
Valles Marineris	Mariner-valoj
Nagklub	Noktoklubo
Liberale Party (Verenigde Koninkryk)	Liberala Partio (Britio)
Kwark (suiwelproduk)	Kazeo
Lateriet	Laterito
Waterbok	Akvantilopo
Waarskynlikheidsruimte	Probablospaco
Ólvega	Ólvega
Kruisteken	Krucosigno
Nüsttal	Nüsttal
Community of Christ	Komunumo de Kristo
Woordlengte	Komputila vorto
BHP Billiton	BHP Billiton
Vla	Kustardo
Montréal, Yonne	Montréal (Yonne)
Sentrifugale pomp	Centrifuga pumpilo
Arbeider en Kolchoswerkster	Laboristo kaj Kolĥozanino
Rainbow Warrior	Rainbow Warrior
Mordwiense tale	Mordva lingvaro
Gravis-aksentteken	Maldekstra korno
Rösti	Roŝtio
Makron	Makrono
Friedrichsdorf	Friedrichsdorf
Coney Island	Insulo Coney
Natuurbewaring	Naturprotekto
Puck	Puck
Era (geologie)	Erao (tempo)
Galaktiese halo	Haloo
Schwalbach am Taunus	Schwalbach am Taunus
Grieks-Ortodokse Patriargaat van Jerusalem	Ortodoksa Eklezio de Jerusalemo
Grimbergen	Grimbergen
Hormozgan	Provinco Hormozgan
Aspendos	Aspendos
Juraj Dobrila-Universiteit van Pula	Universitato Juraj Dobrila de Pula
Arve	Arve
Kenema	Kenema
Hominidae	Homedoj
Mufulira	Mufulira
Procellaria	Procelarioj
Acrocephalus (voël)	Kanbirdoj
Neder-Navarra	Malsupra Navaro
Chimoio	Chimoio
Kenya Airways	Kenya Airways
Tsumeb	Cumebo
Lys van nedersettings in Hesse	Listo de urboj kaj komunumoj de Hesio
Midrand	Midrand
Desjima	Deĵima
Rosa centifolia	Centfolia rozo
Kabinet	Kabineto
Mopanie	Mopane-arbo
Leviraatshuwelik	Levirato
Apalis	Apalisoj
Historiese Ensiklopedie van Switserland	Historia leksikono de Svisujo
Masjona	Ŝonaoj
Plotosidae	Plotosedoj
Skaapvleis	Ŝafidaĵo
Krugersdorp	Krugersdorp
Interaktiewe sterrestelsel	Interagantaj galaksioj
Hordes van die Oeloes van Jotsji	Joĉid Ulus
Coniakium	Koniaciano
N'djili-lughawe	Flughaveno Ndjili
Hiade	Hiadoj (mitologio)
Woking	Woking
Argentyns-Antarktika	Argentina Antarkta Teritorio
Frans-Nederlandse Oorlog	Franca-nederlanda milito
Aldershot	Aldershot (Hampshire)
Centrarchidae	Centrarkedoj
Broeiparasiet	Nestoparazitado
Doelbal	Goalball
The Gods Must Be Crazy	La dioj devas esti frenezaj
Grootfregatvoël	Granda fregato
Tecnológico de Antioquia	Tecnológico de Antioquia
Kawango's	Kavangoj
Rüppellaasvoël	Rupelgipo
Erongo	Erongo-regiono
CAC 40	CAC 40
Rooikeelbyvreter	Blankfrunta abelmanĝulo
Grootgrysmuishond	Ikneŭmono
Izjitsa	Iĵica
Gruinard-eiland	Insulo Gruinard
Kakie	Kakia
Chanson de geste	Epika kanto
Jupiter-massa	Jupiter-maso
Overpelt	Overpelt
Neerpelt	Neerpelt
Opglabbeek	Opglabbeek
Diepenbeek	Diepenbeek
Gingelom	Gingelom
Hamerkop	Martelbirdo
Gryskopmeeu	Grizkapa mevo
Groot-pikkewyne	Aptenodito
Magaña	Magaña
Spaans-Amerika	Hispanameriko
Nadsat	Nadsato
Nimmersat	Ibisa mikterio
Topografiese Prominensie	Elstareco (geografio)
Touba	Tuba
Cartagena, Colombia	Kartageno (Kolombio)
Loeries	Centropoj
Skuifspanning	Ŝera ŝarĝado
Universiteit van Vilnius	Universitato Vilno
Natuurlike verspreiding	Natura abundeco
Russiese Spoorweë	Rusaj Fervojoj
Goue Eeu	Ora jarcento de Nederlando
Weymouth	Weymouth (Dorset)
Gewone mossie	Nigrakapa pasero
Iztaccíhuatl	Istaksiŭatlo
Karibiese gebied	Karibio
Albizia	Albizio
Gevlekte koekoek	Tufkukolo
Treptower Park	Treptower Park
Klapvliegtuig	Ornitoptero
Oslofjord	Oslo-fjordo
Maquis bossieveld	Makiso (vegetaĵejo)
Hepburn-stelsel	Transskribado Hepburn
Lichinga	Lichinga
GroenLinks	Verdo-Maldekstro
Polinesiese Driehoek	Polinezia Triangulo
Medellín, Spanje	Medellín (Hispanio)
Bergklipwagter	Avelstria saksikolo
Saint-Ghislain	Saint-Ghislain
Wes-Indië	Okcidentaj Indioj
Albena	Albena
Labourd	Lapurdo
Bastei	Bastei
Periode	Periodo
Kortgolf	Mallongondo
Centenera de Andaluz	Centenera de Andaluz
Bergwagter	Montenanto
Soule	Zubero
Voorhuid	Prepucio
Grootglansspreeu	Burĉela lamprotorno
Aquifoliaceae	Akvifoliacoj
De Panne	De Panne
Hendrik VII van Engeland	Henriko la 7-a
Nasionale Etoshawildtuin	Nacia parko Etoŝa
Maroela	Marula arbo
Afrikaanse oewerswael	Brungorĝa bordhirundo
Aarlen	Arlon (Belgio)
Machu Picchu	Maĉupikĉuo
Basisinkomste	Baza enspezo
Sint Mariakerk (Berlyn)	Maria Preĝejo de Berlino
Hiponiem	Hiponimo
Baelen	Baelen
Teisendorf	Teisendorf
Aardmassa	Termaso
Sweeds-Pommere	Sveda Pomerio
Humanae Vitae	Humanae vitae
Wrocławki	Wrocławki
Voëlkyk	Birdumo
Gompou	Koria otido
Rooibekpylstert	Ruĝbeka tropikbirdo
Hertog van Boergondië	Listo de dukoj de Burgonjo
Kitab-i-Aqdas	Kitáb-i-Aqdas
Hawaiiese gans	Havaja ansero
Callionymidae	Kalionimo
Suidelike geelkuifpikkewyn	Ŝtonsalta pingveno
Kognaat	Kognato
TAM Linhas Aéreas	TAM Linhas Aéreas
Withalsvlieëvanger	Blankakola muŝkaptulo
Turonium	Turoniano
Renkum	Renkum
Haren	Haren (Groningen)
Sluiter (fotografie)	Obturatoro
Vlag van Nieu-Kaledonië	Flago de Nov-Kaledonio
Lutheran Church - Missouri Synod	Luterana Eklezio - Sinodo de Misurio
Namas	Namoj
Witborsspreeu	Violdorsa sturno
Ethiopiese Lugdiens Vlug 409	Flugo 409 de Ethiopian Airlines
August Rush	August Rush
Lanaken	Lanaken
Onhaye	Onhaye
Ham	Ham (Belgio)
Swartvlerksprinkaanvoël	Stepglareolo
Baksteengotiek	Brikogotiko
Wachtebeke	Wachtebeke
Herk-de-Stad	Herk-de-Stad
As	As (Belgio)
Nieuwerkerken	Nieuwerkerken
Huis van Nassau-Weilburg	Nassau-Weilburg
Arp 81	NGC 6622
Groß-Friedrichsburg	Granda Frederikurbo
Selfstandige Evangelies-Lutherse Kerk	Memstara evangelia-lutera eklezio
Tegel	Tegel
Kaiserstuhl	Kaiserstuhl (Badeno)
Vlae van deelstate van Oostenryk	Flagoj de la Aŭstraj federaciaj landoj
Ruslandduitsers	Rusiaj germanoj
Nikolaiviertel	Nikolaa Kvartalo
Baleariese pylstormvoël	Baleara pufino
Werner Bergengruen	Werner Bergengruen
Stefan–Boltzmann	Leĝo de Stefan-Boltzmann
Rynhesse	Rejnhesio
Arthur, Prins van Wallis	Arthur Tudor
De facto	De facto
Vierkante kilometer	Kvadrata kilometro
Lys van lande volgens bevolking	Listo de landoj laŭ loĝantaro
Orgaan	Organo
Klade	Klado
Wes-Duitsland	Okcidenta Germanio
Gallia Aquitania	Aquitania
Gebande sperwer	Ŝikro
Meganiese ewewig	Mekanika ekvilibro
.ss	.ss
Geskiedenis van Andorra	Historio de Andoro
Parus	Parus
Byna-bedreigde spesie	Preskaŭ minacata
Diario Frontera	Diario Frontera
Hindi Wikipedia	Hindilingva Vikipedio
Swahili Wikipedia	Svahillingva Vikipedio
Sikasso	Sikasso
Septimanië	Septimanio
Balen	Balen
Muskietvis	Gambusia affinis
Slaapkamer in Arles	La dormoĉambro en Arles
Kalmthout	Kalmthout
Kort en lang skaalverdeling	Vortoj por grandegaj nombroj
E-boekleser	Elektronika librolegilo
Nils Holgersson se wonderbaarlike reis	La mirinda vojaĝo de Nils Holgersson
Johnny Otis	Johnny Otis
Berghaan	Senvosta serpentaglo
Pluto	Pluto
Getyboek	Riĉegaj horoj
Jan Theuninck	Jan Theuninck
Hallekerk	Halopreĝejo
Panteïsme	Panteismo
Parsival	Parsifalo
Maricovlieëvanger	Marikva bradorno
Casparus Barlaeus	Casparus Barlaeus
Papowo Biskupie	Papowo Biskupie
Skutblaar	Brakteo
Veiligheidsklep	Sekurecvalvo
Cunard Line	Cunard Line
Reusevisvanger	Giganta alciono
Witaasvoël	Palmogipo
Rooimeerkat	Vulpa cinikto
Maine (Frankryk)	Mansio
Kalemie	Kalemie
Trompetterswaan	Trumpetocigno
Limaçon	Heliko de Pascal
Joachim Lelewel	Joachim Lelewel
Kėdainiai	Kėdainiai
Heintje Simons	Heintje
Bandundu	Bandundu
Peer	Peer (Belgio)
Riemst	Riemst
Leopoldsburg	Leopoldsburg
Alblasserdam	Alblasserdam
Charadrius	Ĥaradrio
Ramsgate, Engeland	Ramsgato
Katedraal van Petrus en Paulus	Katedralo Sanktaj Petro kaj Paŭlo (Sankt-Peterburgo)
Rooinekvalk	Ruĝkapa falko
Olyfbyvreter	Madagaskara abelmanĝulo
Titanic (dubbelsinnig)	Titanic (apartigilo)
Dieffenbachia	Difenbaĥio
Geely	Geely
Yeghishe Charents	Jeghiŝe Ĉarenc
Krimpen aan den IJssel	Krimpen aan den IJssel
UNICEF	UNICEF
Ouditeur	Revizoro
Virus (dubbelsinnig)	Viruso
Fluiteend	Dukolora arbanaso
Stratford, Ontario	Stratford (Ontario)
Gliese 876	Gliese 876
Ma'loula	Maalula
Tessenderlo	Tessenderlo
Francolinus	Frankolino
Rhizophoraceae	Rizoforacoj
Khayelitsha	Kajeliĉa
Nonnetjie-eend	Blankvizaĝa arbanaso
The Winter's Tale	La Vintra Fabelo
Jonava	Jonava
Napata	Napata
Valencia	Valencio (apartigilo)
Chelsea, Londen	Chelsea
Dwergmuishond	Nana helogalo
Saldus	Saldus
Celsus-biblioteek	Biblioteko de Efeso
Randfontein	Randfontein
Die avonture van Kuifie	Tinĉjo
Ensiklopedis	Enciklopediistoj
Katedraal van Straatsburg	Katedralo Notre-Dame de Strasburgo
Château Frontenac	Kastelo Frontenac
Witkeelbyvreter	Blankgorĝa abelmanĝulo
Kleinkoningriethaan	Malgranda porfirio
Cuculus	Kukoloj
Brahman	Brahmano
Bethal	Bethal
Betsjoeanaland	Beĉuanalando
Python	Pitono (apartigilo)
Asterids	Asteridoj
Slag van Isandlwana	Batalo apud Isandhlwana
Isabellaskaapwagter	Izabelenanto
Roetvalk	Malhela falko
Sprinkaansanger	Rivera grilbirdo
Witkruisarend	Veroksia aglo
Demokrate 66	Demokratoj 66
Westerveld	Westerveld
Bellingwedde	Bellingwedde
Bleshoender	Krestfuliko
Vlakhaas	Kaboleporo
Witvlerkkoningalbatros	Sudreĝa albatroso
Mount Shasta	Monto Ŝasta
Grootrooivalk	Blankokula turfalko
Spoorvlerkkiewiet	Dornoflugila vanelo
Antarktiese navorsingstasies	Esploraj stacioj en Antarkto
Senegalvleiloerie	Senegala centropo
Aston-universiteit	Aston University
Suid-Rhodesië	Suda Rodezio
Induksie-kookplaat	Indukta kuirplato
Vlag van Melilla	Flago de Melilo
Asiatiese strandkiewiet	Kaspia pluvio
Kakelaars	Fenikuledoj
Rio Tapajós	Tapajozo
Hardap	Hardap-regiono
Hongaarse Sosialistiese Party	Hungara Socialista Partio
Ermelo, Nederland	Ermelo
Twyfelfontein	Twyfelfontein
Witkopaasvoël	Blankakapa vulturo
Ostraciidae	Bokso (fiŝo)
Cahora Bassa-dam	Cahora Bassa
Atherton Plato	Atherton Tableland
Keisergans	Imperiansero
Proos	Preposto
Koninkryk van Denemarke	Reĝlando Danio
Rooipylstert	Ruĝvosta tropikbirdo
Vlag van Curaçao	Flago de Curaçao
Franklinse meeu	Franklina mevo
Strand, Londen	Strand (Londono)
Susanna	Susana (Biblio)
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca	Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
Koere	Kuronoj
Brief van Jeremia	Letero de Jeremia
Geelvlekmossie	Flavgorĝa petronio
Witborsjakkalsvoël	Aŭgurbuteo
Springs	Springs
Evangelie van Petrus	Evangelio laŭ Petro
Folgowo	Folgowo
Witrugnagreier	Blankadorsa noktardeo
Bontskaapwagter	Punktokrona enanto
Handelinge van Paulus	Agoj de Paŭlo
Leonid Brezjnef	Leonid Breĵnev
Gryskopgans	Grizkapa kaŭkeno
Afrikaanse Wikipedia	Afrikanslingva Vikipedio
Variëteit	Vario
Romuva	Romuva
Suid-Asië	Suda Azio
Bergen (dubbelsinnig)	Bergen
Antarktiese stormvoël	Antarkta petrelo
Palmwindswael	Afrika palmapuso
Da Nang Internasionale Lughawe	Flughaveno Da Nang
Max van der Stoel	Max van der Stoel
Sonpaneel	Sunpanelo
Middernagson	Noktomeza suno
Naledi Plaaslike Munisipaliteit, Noordwes	Naledi
Goudkoester	Orpipio
Konserwatiewe Party	Konservisma Partio (Sud-Afriko)
Klaipėda	Klaipėda
Atlantiese stormvoël	Atlantika petrelo
Australiese malgas	Aŭstralia sulo
Awashrivier	Avaŝo
Hoensbroek	Hoensbroek
Lys van deeltjies	Listo de partikloj
Oosterse stormswael	Macudaira petrelo
Blanke Suid-Afrikaners	Sudafrikaj blankuloj
Fiskaalvlieëvanger	Akuzista muŝkaptulo
Gryskopalbatros	Grizkapa albatroso
Lycée International de Saint-Germain-en-Laye	Lycée International de Saint-Germain-en-Laye
Die Perse	La Persoj
Nederlandse gulden	Nederlanda guldeno
Bairdse strandloper	Flavbrusta kalidro
Baraustormvoël	Baraŭa petrelo
Bend Over And Pray The Lord	Bend Over And Pray The Lord
Berlare	Berlare
Biržai	Biržai
Bangkok Airways	Bangkok Airways
Barberton	Barberton
Barrique	Bareleto
Tswanas	Cvanoj
Sjintoïsme	Ŝintoismo
Kubus	Kubo (geometrio)
Beaufort-Wes	Beaufort West
Deelwoord	Participo
Warmbad	Bela-Bela
Waqf	Ŭakfo
Belgiese koloniale ryk	Belga kolonia imperio
Digital Audio Broadcasting	Digital Audio Broadcasting
Taalverwerwing	Akirado de lingvaĵo
Benoni	Benoni
Liedekerke	Liedekerke
Vlag van Tristan da Cunha	Flago de Tristan da Cunha
Kinrooi	Kinrooi
Kortessem	Kortessem
Hoeselt	Hoeselt
Heers	Heers
Hechtel-Eksel	Hechtel-Eksel
Bergstraße	Bergstraße
G8-spitsberaad in Heiligendamm 2007	G8-pintkonferenco en Heiligendamm
Bosjakkalsvoël	Montobuteo
Vredeskerk (Potsdam)	Friedenskirche (Sanssouci)
Naam van God in Judaïsme	Nomoj de Dio en la Biblio
Garoowe	Garoowe
Saeima	Saeima
Bernau	Bernau
Universiteit van Sheffield	Universitato de Sheffield
Kransaasvoël	Sudafrika gipo
Riohacha	Riohacha
Hoekslyper	Angulŝlifa maŝino
Bodemvervloeiing	Grundlikvigo
Kilometer	Kilometro
Senegambië	Senegambio
Almarza	Almarza
Boogsekonde	Arksekundo
Aldealices	Aldealices
Aldealafuente	Aldealafuente
Alentisque	Alentisque
Adradas	Adradas
Alconaba	Alconaba
Abejar	Abejar
Almajano	Almajano
Arenillas	Arenillas
Aldealpozo	Aldealpozo
Alcubilla de las Peñas	Alcubilla de las Peñas
Aldealseñor	Aldealseñor
Alcubilla de Avellaneda	Alcubilla de Avellaneda
Covaleda	Covaleda
Casarejos	Casarejos
Cerbón	Cerbón
Calatañazor	Calatañazor
Almazul	Almazul
Cidones	Cidones
Alpanseque	Alpanseque
Arcos de Jalón	Arcos de Jalón
Aldehuela de Periáñez	Aldehuela de Periáñez
Beratón	Beratón
Almenar de Soria	Almenar de Soria
Maján	Maján
Coscurita	Coscurita
Barcones	Barcones
Castilfrío de la Sierra	Castilfrío de la Sierra
Castilruiz	Castilruiz
Miño de Medinaceli	Miño de Medinaceli
Vinuesa	Vinuesa
Cigudosa	Cigudosa
Candilichera	Candilichera
Ausejo de la Sierra	Ausejo de la Sierra
Carabantes	Carabantes
Soliedra	Soliedra
Taroda	Taroda
Nepas	Nepas
Valtajeros	Valtajeros
Arévalo de la Sierra	Arévalo de la Sierra
Pozalmuro	Pozalmuro
Cabrejas del Pinar	Cabrejas del Pinar
Bethlehem, Vrystaat	Bethlehem (Sud-Afriko)
Bethlehem	Bethlehem
Villasayas	Villasayas
Glaucidium	Nanaj strigoj
Cubilla	Cubilla
Castillejo de Robledo	Castillejo de Robledo
Escobosa de Almazán	Escobosa de Almazán
Estepa de San Juan	Estepa de San Juan
Carrascosa de la Sierra	Carrascosa de la Sierra
Las Aldehuelas	Las Aldehuelas
Bayubas de Arriba	Bayubas de Arriba
Borobia	Borobia
Bliecos	Bliecos
Buberos	Buberos
Muriel Viejo	Muriel Viejo
Oncala	Oncala
Fuentecambrón	Fuentecambrón
Cabrejas del Campo	Cabrejas del Campo
Frechilla de Almazán	Frechilla de Almazán
Valdelagua del Cerro	Valdelagua del Cerro
Ciria	Ciria
Buitrago	Buitrago
Talveila	Talveila
Salduero	Salduero
Fuentes de Magaña	Fuentes de Magaña
Kaprivistrook	Caprivi-streko
Viana de Duero	Viana de Duero
Tardelcuende	Tardelcuende
Hippolais	Hipolaoj
Duruelo de la Sierra	Duruelo de la Sierra
Bayubas de Abajo	Bayubas de Abajo
Fuentearmegil	Fuentearmegil
Fuentelmonge	Fuentelmonge
Rollamienta	Rollamienta
Villar del Ala	Villar del Ala
Velilla de los Ajos	Velilla de los Ajos
Momblona	Momblona
Fresno de Caracena	Fresno de Caracena
Valdegeña	Valdegeña
Velamazán	Velamazán
Torlengua	Torlengua
Fuentecantos	Fuentecantos
Carrascosa de Abajo	Carrascosa de Abajo
Pinilla del Campo	Pinilla del Campo
