Afrika	Afriko
41	41
32	32
33	33
1125	1125
10 (isa)	10 (nombro)
Alfred Nobel	Alfred Nobel
200	200
1127	1127
Jean Gabin	Jean Gabin
George Clooney	George Clooney
38	38
Ennio Morricone	Ennio Morricone
43	43
127	127
39	39
24	24
79	79
61	61
104	104
29	29
102	102
100	100
Bud Abbott	Bud Abbott
Andrew Garfield	Andrew Garfield
Flavignerot	Flavignerot
1121	1121
1123	1123
Fizaran-taona	Sezono
126	126
101	101
105	105
108	108
Moragne	Moragne
Landrais	Landrais
Puy-du-Lac	Puy-du-Lac
117	117
Orignolles	Orignolles
Saint-Pierre-d'Amilly	Saint-Pierre-d'Amilly
Montroy, Charente-Maritime	Montroy (Francio)
115	115
Saint-Pierre-de-l'Île	Saint-Pierre-de-l'Isle
Saint-Ouen-d'Aunis	Saint-Ouen-d'Aunis
Taugon	Taugon
Puyravault, Charente-Maritime	Puyravault (Charente-Maritime)
22	22
Saint-Germain-de-Marencennes	Saint-Germain-de-Marencennes
46	46
Salignac-sur-Charente	Salignac-sur-Charente
Loire-les-Marais	Loire-les-Marais
25	25
153	153
156	156
Saint-Hilaire-de-Villefranche	Saint-Hilaire-de-Villefranche
Loulay	Loulay
Independence, Missouri	Independence (Misurio)
31	31
Saint-Saturnin-du-Bois	Saint-Saturnin-du-Bois
Vancouver	Vankuvero
116	116
Virson	Virson
Muron	Muron
Landes, Charente-Maritime	Landes (Charente-Maritime)
Saint-Jean-de-Liversay	Saint-Jean-de-Liversay
Villedoux	Villedoux
Salles-sur-Mer	Salles-sur-Mer
Saint-Sauveur-d'Aunis	Saint-Sauveur-d'Aunis
Sainte-Colombe, Charente-Maritime	Sainte-Colombe (Charente-Maritime)
Saint-Froult	Saint-Froult
Saint-Cyr-du-Doret	Saint-Cyr-du-Doret
Neuvicq	Neuvicq
160	160
Saint-Christophe, Charente-Maritime	Saint-Christophe (Charente-Maritime)
28	28
Orson Welles	Orson Welles
85	85
88	88
76	76
54	54
477	477
Albany, New York	Albany (Nov-Jorkio)
Avatar (filma, 2009)	Avatar (filmo)
60	60
47	47
Pouilly-sur-Vingeanne	Pouilly-sur-Vingeanne
Orain	Orain (Côte-d'Or)
Montigny-Mornay-Villeneuve-sur-Vingeanne	Montigny-Mornay-Villeneuve-sur-Vingeanne
Dampierre-et-Flée	Dampierre-et-Flée
112	112
John Cleese	John Cleese
Woody Allen	Woody Allen
Pier Paolo Pasolini	Pier Paolo Pasolini
Roald Dahl	Roald Dahl
Asaoro	Acoroj
ISO 3166-1	ISO 3166-1
Miratoerana	Izotopo
Harrisburg, Pennsylvania	Harrisburg (Pensilvanio)
Da Lat	Da Lat
Orkide	Orkidacoj
Lalitra	Dipteroj
Phan Thiet	Phan Thiết
Paul Langevin	Paul Langevin
Antoni Gaudí	Antoni Gaudí
Trenton, New Jersey	Trenton
Theodor Mommsen	Theodor Mommsen
Hermann Hesse	Hermann Hesse
Klaas-Jan Huntelaar	Klaas-Jan Huntelaar
Madera	Madejro
Takeshi Kitano	Kitano Takeshi
Montpelier, Vermont	Montpelier (Vermonto)
Cardinal Richelieu	Armand Jean du Plessis de Richelieu
Baugé	Baugé
Danny DeVito	Danny DeVito
Herodotus	Herodoto
Kota Sorong	Sorong
Davenport, Iowa	Davenport (Iovao)
Azia Afovoany	Centra Azio
Eoropa Avaratra	Norda Eŭropo
Eoropa Andrefana	Okcidenta Eŭropo
Eoropa Afovoany	Mezeŭropo
AC/DC	AC/DC
Shaka	Ŝaka
Fiangonana Kristadelfiana	Kristadelfianoj
Kota Jayapura	Jayapura
Alfonso Cuarón	Alfonso Cuarón
Jefferson City, Missouri	Jeffersonurbo (Misurio)
Jackson, Mississippi	Jackson (Misisipio)
Augusta, Maine	Augusta (Majno)
Baton Rouge, Louisiana	Baton Rouge (Luiziano)
Magreba	Magrebo
Lansing, Michigan	Lansing (Miĉigano)
Fiteny amharika	Amhara lingvo
Concord, New Hampshire	Concord (Nov-Hampŝiro)
Lincoln, Nebraska	Lincoln (Nebrasko)
Annapolis, Maryland	Annapolis (Marilando)
Olinda	Olinda
Fania	Kiropteroj
36	36
Marc Forster	Marc Forster
Springfield, Illinois	Springfield (Ilinojo)
Abbeville	Abbeville
Michel Hazanavicius	Michel Hazanavicius
Hamedan	Hamadan (urbo)
Frankfort, Kentucky	Frankfort (Kentukio)
Garry Kasparov	Garri Kasparov
Kazimierz Funk	Kazimierz Funk
Saint Paul, Minnesota	Saint Paul (Minesoto)
NGC 15	NGC 15
NGC 28	NGC 28
Han Fei	Han Fei
Christopher Marlowe	Christopher Marlowe
Ignacy Łukasiewicz	Ignacy Łukasiewicz
Zunyi	Ĝunji
Jinzhou	Ĝjinĝou
Reinhold Schünzel	Reinhold Schünzel
Jiamusi	Gjamusi
Francisco Franco	Francisco Franco
NGC 31	NGC 31
NGC 17	NGC 34
Maniche	Maniche
Montgomery, Alabama	Montgomery (Alabamo)
Fiteny assamey	Asama lingvo
Juneau, Alaska	Juneau
159	159
107	107
162	162
103	103
802	802
804	804
119	119
Chengdu	Ĉengduo
118	118
Fiteny eve	Evea lingvo
801	801
807	807
806	806
152	152
1126	1126
Sambondanitra	Reuzebla lanĉo-sistemo
70	70
Ben'ny tanàna	Urbestro
81	81
69	69
87	87
65	65
66	66
67	67
55	55
34	34
44	44
35	35
64	64
504	504
161	161
151	151
155	155
128	128
129	129
50	50
501	501
45	45
49	49
Zhengzhou	Ĝengĝoŭo
163	163
154	154
201	201
803	803
805	805
52	52
82	82
84	84
73	73
72	72
62	62
71	71
75	75
74	74
83	83
78	78
77	77
90	90
80	80
91	91
109	109
53	53
63	63
86	86
Mikhail Gorbachev	Miĥail Gorbaĉov
99	99
Mère Teresa	Patrino Teresa
Friedrich Mohs	Friedrich Mohs
98	98
110	110
111	111
122	122
Rudolf Clausius	Rudolf Clausius
Auguste Rodin	Auguste Rodin
Oscar Wilde	Oscar Wilde
158	158
157	157
164	164
124	124
113	113
121	121
106	106
Jalgaon	Ĝalgaon
48	48
97	97
56	56
93	93
57	57
Polinezia frantsay	Franca Polinezio
503	503
510	510
Hamilton, Bermuda	Hamiltono (Bermudo)
502	502
Mpikajy	Kalkulilo
NGC 2	NGC 2
NGC 3	NGC 3
György Hámos	György Hámos
NGC 4	NGC 4
NGC 5	NGC 5
NGC 6	NGC 6
58	58
59	59
114	114
96	96
92	92
Hakan Balta	Hakan Balta
Jafar Panahi	Ĵafar Panahi
Iliria	Ilirio
Charles V, Emperora Romana Masina	Karlo la 5-a (Sankta Romia Imperio)
Jennifer Aniston	Jennifer Aniston
499	499
125	125
123	123
Fiteny foronina	Konstruita lingvo
Bodo	Bodoa lingvo
Nadia Comăneci	Nadia Comăneci
Jalandhar	Ĝalanĝar
Léon Trotski	Lev Trockij
Fiteny aligônkianina	Algonkena lingvaro
Little Rock, Arkansas	Little Rock (Arkansaso)
Fiteny kwa	Kvaa lingvaro
Fiteny gen	Gena lingvo
Eugène Delacroix	Eugène Delacroix
Hartford, Connecticut	Hartford (Konektikuto)
Fiteny kreôly haisianina	Haitia kreola lingvo
NGC 7	NGC 7
Donia	Muzeo
Fiteny javaney	Java lingvo
Frederick the Great	Frederiko la 2-a (Prusio)
Bourgneuf, Charente-Maritime	Bourgneuf (Charente-Maritime)
95	95
94	94
Fiteny kannada	Kannada lingvo
Tselatra	Fulmo
Bertrand Russell	Bertrand Russell
Du Fu	Du Fu
Edmund Hillary	Edmund Hillary
Mponina	Loĝantaro
Tamba-nosy	Insularo
Theodore Roosevelt	Theodore Roosevelt
NGC 9	NGC 9
Anta Gorda	Anta Gorda
Ametista do Sul	Ametista do Sul
Antônio Prado	Antônio Prado
NGC 10	NGC 10
Arambaré	Arambaré
Amaral Ferrador	Amaral Ferrador
Alto Feliz	Alto Feliz
Aratiba	Aratiba
Arroio do Tigre	Arroio do Tigre
Ravinkazo	Folio
Jules Verne	Jules Verne
Fiteny newari	Nevara lingvo
Valparaiso	Valparaiso
NGC 11	NGC 11
Roubaix	Roubaix
Marlon Brando	Marlon Brando
Laharam-pehintany	Latitudo
Diamantina	Diamantina
Fiteny tagalaoga	Tagaloga lingvo
Justin Bieber	Justin Bieber
Fargo, North Dakota	Fargo (Norda Dakoto)
Oaxaca	Oaxaca
Fiteny tahisiana	Tahitia lingvo
Siouan-Catawban	Hoka-siua lingvaro
Pablo Neruda	Pablo Neruda
Yasser Arafat	Jaser Arafat
Linus Torvalds	Linus Torvalds
Fiteny wolof	Volofa lingvo
Port-au-Prince	Portoprinco
Alexandre Graham Bell	Alexander Graham Bell
Woodrow Wilson	Woodrow Wilson
NGC 13	NGC 13
NGC 14	NGC 14
Krity	Kreto (insulo)
NGC 16	NGC 16
New Orleans	Nov-Orleano
Benazir Bhutto	Benazir Bhutto
Philip II an'i Espaina	Filipo la 2-a (Hispanio)
Philippe II	Filipo la 2-a (Francio)
Saint-Dié-des-Vosges	Saint-Dié-des-Vosges
Lalana	Vojo
Mahmoud Ahmadinejad	Mahmud Ahmadineĵad
Boris Yeltsin	Boris Jelcin
Alexandre Soljenitsyne	Aleksandr Solĵenicin
NGC 19	NGC 19
Hirohito	Hirohito
NGC 21	NGC 21
Mehmed	Mehmedo la 2-a
Bela Lugosi	Béla Lugosi
James Abram Garfield	James A. Garfield
Didy Folo	La Dekalogo
Gotthold Ephraim Lessing	Gotthold Ephraim Lessing
Johannesburg	Johanesburgo
Fiangonana	Eklezio
Gustav Klimt	Gustav Klimt
Albert Camus	Albert Camus
NGC 22	NGC 22
Dayton, Ohio	Dayton (Ohio)
Rudyard Kipling	Rudyard Kipling
NGC 23	NGC 23
Siansa ara-tsosialy	Socia scienco
Fuxin	Fusin
NGC 24	NGC 24
Liste des indicatifs téléphoniques internationaux par pays	Telefona landokodo
Friedrich Engels	Friedrich Engels
NGC 25	NGC 25
Tequixquiac	Tequixquiac
Ulysses S. Grant	Ulysses S. Grant
NGC 26	NGC 26
Elizabeth Taylor	Elizabeth Taylor
Oklahoma City, Oklahoma	Oklahomaurbo (Oklahomo)
Faritany	Provinco
NGC 27	NGC 27
Claude Ptolémée	Ptolemeo
Benjamin Franklin	Benjamin Franklin
Isaac Asimov	Isaac Asimov
William McKinley	William McKinley
Agatha Christie	Agatha Christie
Ohabolana	Proverbo
Noemi	Noemi
Entity	Ento
Catalão	Catalão (Gojaso)
Wilhelm Röntgen	Wilhelm Conrad Röntgen
Thomas Pynchon	Thomas Pynchon
Grover Cleveland	Grover Cleveland
Kuwait City	Kuvajturbo
Herbert Hoover	Herbert C. Hoover
Fiteny cia-cia	Ĉiaĉiaa lingvo
Warren Gamaliel Harding	Warren G. Harding
Nikita Khrushchev	Nikita Ĥruŝĉov
Colombo	Kolombo (urbo)
Fiteny grika taloha	Antikva greka lingvo
Chester Alan Arthur	Chester A. Arthur
Paul Cézanne	Paul Cézanne
Arthur Conan Doyle	Arthur Conan Doyle
William Howard Taft	William H. Taft
Faritany Amerikana	Usona ŝtato
Benjamin Harrison	Benjamin Harrison
Rutherford Birchard Hayes	Rutherford B. Hayes
Zaka	Materio
Boise, Idaho	Boise (Idaho)
Baruch Spinoza	Baruĥ Spinozo
Orville et Wilbur Wright	Fratoj Wright
Omar Khayyám	Omar Ĥajam
Polinezia	Polinezio
Ho Chi Minh	Ho Chi Minh
Calvin Coolidge	Calvin Coolidge
Queensland	Kvinslando
Charles Bronson	Charles Bronson
Nosy Borneo	Borneo
Beyoncé Knowles	Beyoncé Knowles
Kopta	Egipta-kopta lingvo
Bridgetown	Briĝurbo
Mark Zuckerberg	Mark Zuckerberg
Václav Havel	Václav Havel
Fiteny malayalam	Malajala lingvo
Apia	Apio
Brigitte Bardot	Brigitte Bardot
Thales	Taleso de Mileto
Jane Austen	Jane Austen
Giordano Bruno	Giordano Bruno
Fiteny lojban	Loĵbano
Fiteny loglan	Loglano
Hammurabi	Hamurabi
Lothar Matthäus	Lothar Matthäus
Catherine Lehibe	Katerina la 2-a (Rusio)
Hannibal Barca	Hanibal Barka
Koba	Faruno
The Lion King	The Lion King
Guglielmo Marconi	Guglielmo Marconi
Rio	Jono
Francis Drake	Francis Drake
Port Moresby	Port-Moresbo
Karaj	Karaĝ (urbo)
Vladimir Nabokov	Vladimir Nabokov
Tycho Brahe	Tycho Brahe
Henrik Ibsen	Henrik Ibsen
Jordania Andrefana	Cisjordanio
Attila	Atilo la Huno
Aung San Suu Kyi	Aung San Suu Kyi
Teratanin'ny Amerika	Indianoj
Munger	Monger
Arancón	Arancón
Teny nibeazana	Gepatra lingvo
Robert De Niro	Robert De Niro
Fiteny volapoky	Volapuko
Toshiro Mifune	Mifune Toshiro
Thomas Mann	Thomas Mann
Tallahassee, Florida	Tallahassee (Florido)
Fahaleovantena	Sendependeco
José Saramago	José Saramago
Alexander Fleming	Alexander Fleming
Bismarck, North Dakota	Bismarck (Norda Dakoto)
Yahoo!	Yahoo!
Florence Nightingale	Florence Nightingale
Athena	Atena
Sun Tzu	Sun Tzu
David Hume	David Hume
Johnny Depp	Johnny Depp
Robert Koch	Robert Koch
Soratra	Skribo
Cleveland	Klevlando
Samuel Beckett	Samuel Beckett
Arara (Paraíba)	Arara
Naypyidaw	Nepjido
Pierre Curie	Pierre Curie
Filankevi-pilaminan'ny Firenena Mikambana	Konsilio de Sekureco de Unuiĝintaj Nacioj
Donatello	Donatello
Jackson Pollock	Jackson Pollock
Jean Calvin	Kalvino
William the Conqueror	Vilhelmo la 1-a (Anglio)
Havandra	Hajlo
David Ben-Gurion	David Ben-Gurion
Luciano Pavarotti	Luciano Pavarotti
Thomas Hobbes	Thomas Hobbes
Paul Gauguin	Paul Gauguin
Tafika	Armeo
Uthman ibn Affan	Uthman ibn Affan
Demografia	Demografio
T. S. Eliot	T. S. Eliot
Besançon	Besançon
Charlotte's Web (filma 1973)	Charlotte's Web (filmo, 1973)
Port Vila	Portvilao
Milwaukee, Wisconsin	Milvokio
Natalie Portman	Natalie Portman
Gregor Mendel	Johann Gregor Mendel
St. Louis, Missouri	Sankta Luiso
Lewis Carroll	Lewis Carroll
Paraíba	Paraibo
Leonardo DiCaprio	Leonardo DiCaprio
Marcelo Vieira da Silva Júnior	Marcelo Vieira
Arthur Schopenhauer	Arthur Schopenhauer
Helen Keller	Helen Keller
George Lucas	George Lucas
Alexandre Dumas	Alexandre Dumas (patro)
Henri VIII d'Angleterre	Henriko la 8-a (Anglio)
Angers	Angers
William Faulkner	William Faulkner
Columbia, South Carolina	Columbia (Suda Karolino)
Santa Fe, New Mexico	Santa Fe (Nov-Meksiko)
Devanagari	Nagario
Helena, Montana	Helena (Montano)
Bertolt Brecht	Bertolt Brecht
Rouhollah Khomeini	Ruhollah Ĥomejni
Thamaga	Thamaga
Maoming	Maoming
Teide	Tejdo
Cheyenne, Wyoming	Cheyenne
Minas Gerais	Minas-Ĝerajso
John Steinbeck	John Steinbeck
Richard Feynman	Richard Feynman
Sochi	Soĉi
Ronaldinho	Ronaldinho
Anchorage, Alaska	Anchorage
Pol Pot	Pol Pot
Pará	Parao
Gamal Abdel Nasser	Naser
Burbank, Kalifornia	Burbank (Kantono Los-Anĝeleso)
Michael Phelps	Michael Phelps
Helodrano	Golfo
Christian Huygens	Christiaan Huygens
Antoine Lavoisier	Antoine Lavoisier
Ali ibn Abi Talib	Ali ibn Abi Talib
Dokotera	Kuracisto
Nicolas Appert	Nicolas Appert
Des Moines, Iowa	Des Moines (Iovao)
The Rescuers	The Rescuers
Jack Nicholson	Jack Nicholson
Mario Vargas Llosa	Mario Vargas Llosa
Stephen King	Stephen King
Averroes	Ibn-Ruŝd
Radio Studio 54 Network	Radio Studio 54 Network
Ágreda	Ágreda
Auguste Renoir	Pierre-Auguste Renoir
Nostradamus	Nostradamus
Cannes	Cannes
Angôvon'ny masoandro	Sunenergio
Sylvester Stallone	Sylvester Stallone
Rio Grande do Sul	Suda Rio-Grando
Amazonas	Amazonio (ŝtato)
Fandaharana	Komputila programo
Ajaccio	Ajaccio
Ceará	Cearao
Amapá	Amapao
W. B. Yeats	William Butler Yeats
Carl Benz	Karl Benz
Manaus	Manaŭo
David J. Gross	David Gross
Porto Alegre	Porto-Alegro
The Fox and the Hound	The Fox and the Hound
Norman, Oklahoma	Norman
Bahia	Bahio
Buffalo, New York	Bufalo
あ	A (kanao)
い	I (kanao)
う	U (kanao)
え	E (kanao)
お	O (kanao)
か	Ka (kanao)
John Wayne	John Wayne
き	Ki (kanao)
く	Ku (kanao)
け	Ke (kanao)
こ	Ko (kanao)
Heath Ledger	Heath Ledger
さ	Sa (kanao)
し	Ŝi (kanao)
す	Su (kanao)
せ	Se (kanao)
そ	So (kanao)
Édouard Manet	Édouard Manet
た	Ta (kanao)
ち	Ĉi (kanao)
Ray Bradbury	Ray Bradbury
つ	Cu (kanao)
Géza von Bolváry	Géza von Bolváry
て	Te (kanao)
と	To (kanao)
な	Na (kanao)
Jean le Baptiste	Johano la Baptisto
に	Ni (kanao)
ぬ	Nu (kanao)
ね	Ne (kanao)
の	No (kanao)
は	Ha (kanao)
ひ	Hi (kanao)
Paulínia	Paulinjo
ふ	Fu (kanao)
へ	He (kanao)
Jennifer Lopez	Jennifer Lopez
Dilma Rousseff	Dilma Rousseff
ほ	Ho (kanao)
ま	Ma (kanao)
み	Mi (kanao)
Pierre, South Dakota	Pierre (Suda Dakoto)
む	Mu (kanao)
め	Me (kanao)
も	Mo (kanao)
や	Ja (kanao)
ゆ	Ju (kanao)
Acre	Akro (Brazilo)
よ	Jo (kanao)
Nicholas II an'i Rosia	Nikolao la 2-a (Rusio)
Foza	Krabo
Knut Hamsun	Knut Hamsun
Edward Jenner	Edward Jenner
Carson City, Nevada	Carsonurbo
Alagoas	Alagoaso
Dumbo	Dumbo
Werner Heisenberg	Werner Heisenberg
Virginia Woolf	Virginia Woolf
Frank Sinatra	Frank Sinatra
Honiara	Honiaro
Nefertiti	Nefertito
Eva Perón	Eva Perón
Aeschylus	Esĥilo
Pernambuco	Pernambuko
Daniel Defoe	Daniel Defoe
Anhui	Anhujo
Harold Pinter	Harold Pinter
Topeka, Kansas	Topeka (Kansaso)
Mariah Carey	Mariah Carey
Raleigh, North Carolina	Raleigh (Norda Karolino)
Santa Catarina	Sankta Katarino (Brazilo)
Kim Il-sung	Kim Il-sung
Itanagar	Itanagaro
Jane Fonda	Jane Fonda
Martin Scorsese	Martin Scorsese
Heraclitus	Heraklito
Al Pacino	Al Pacino
Jonathan Swift	Jonathan Swift
Haile Selassie I	Haile Selassie
San Juan, Puerto Rico	San-Juano (Porto-Riko)
Boris Pasternak	Boris Pasternak
Constantin Tsiolkovski	Konstantin Ciolkovskij
Opera	Opera (retumilo)
Andriy Chevtchenko	Andrij Ŝevĉenko
Heinrich Rudolf Hertz	Heinrich Rudolf Hertz
Johannes Vermeer	Johannes Vermeer
Henri Becquerel	Antoine Henri Becquerel
John Dalton	John Dalton
Basseterre	Bastero
Repoblikan'i Weimar	Vajmara Respubliko
Franz Liszt	Franz Liszt
Bobby Fischer	Bobby Fischer
Jodie Foster	Jodie Foster
David	Davido
Kurt Gödel	Kurt Gödel
Teletubbies	Teletubbies
Edvard Munch	Edvard Munch
Federico García Lorca	Federico García Lorca
Michael Jordan	Michael Jordan
Rio de Janeiro	Rio-de-Ĵanejrio
Kingstown	Kingstaŭno
Wole Soyinka	Wole Soyinka
Henryk Sienkiewicz	Henryk Sienkiewicz
Ludwig Mies van der Rohe	Ludwig Mies van der Rohe
William Blake	William Blake
Plutarch	Plutarko
Carl Gustav Jung	Carl Gustav Jung
Frank Lampard	Frank Lampard
Nicolas Poussin	Nicolas Poussin
Jacques Offenbach	Jacques Offenbach
Julia Gillard	Julia Gillard
Michel de Montaigne	Michel de Montaigne
David Hilbert	David Hilbert
Goiás	Gojaso
Lalan'i Ohm	Leĝo de Omo
Christina Aguilera	Christina Aguilera
Amiens	Amiens
Manuel I Komnenos	Manuelo la 1-a Komneno
Thucydides	Tucidido
Hendrik Antoon Lorentz	Hendrik Antoon Lorentz
Castries	Kastrizo
Fujian	Fuĝjano
Joseph Goebbels	Joseph Goebbels
Ctésibios	Ktesibios
Kansas City, Missouri	Kansasurbo (Misurio)
Basil II	Basileios la 2-a Bulgaroktonos
Heraclius	Heraklio
Justinian I	Justiniano la 1-a
Paul Newman	Paul Newman
Reims	Reims
Manmohan Singh	Manmohan Singh
Rosa Parks	Rosa Parks
Demôkrity	Demokrito de Abdero
Tahiti	Tahitio
Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson	Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson
Anwar Sadat	Anvar Sadat
Isfahan	Esfahano
Denzel Washington	Denzel Washington
Henri Bergson	Henri Bergson
Abel Tasman	Abel Tasman
Hainan	Hajnano
Le Caravage	Michelangelo Merisi da Caravaggio
Pinyin	Hanyu Pinyin
Bernhard Riemann	Bernhard Riemann
Richard I an'i Angletera	Rikardo la 1-a (Anglio)
Maranhão	Maranjo
Andro iraisam-pirenen'ny teny nibeazana	Internacia Tago de la denaska lingvo
Gansu	Gansuo
Andrea Bocelli	Andrea Bocelli
Roraima	Rorajmo
H. G. Wells	Herbert Wells
Thomas More	Thomas More
James Cameron	James Cameron
Palestina	Palestina aŭtonomio
Wenzhou	Venĝou
Shaoxing	Ŝaosing
Piauí	Piaŭio
Fernando Torres	Fernando Torres
Olympia, Washington	Olympia (Vaŝingtonio)
Rita Hayworth	Rita Hayworth
Palikir	Palikiro
Johnny Cash	Johnny Cash
Audrey Hepburn	Audrey Hepburn
Belo Horizonte	Bel-Horizonto
Nîmes	Nimo (urbo)
Mato Grosso	Mato-Groso
Grégoire Ier	Gregorio la 1-a
Ivan Tourgueniev	Ivan Turgenev
Leif Ericson	Leifr Eiríksson
Nicolas Cage	Nicolas Cage
Clément Ier	Klemento la 1-a
Dustin Hoffman	Dustin Hoffman
Harbin	Harbino
Menaka	Oleo
Ivan Pavlov	Ivan Pavlov
Golda Meir	Golda Meir
Edwin Hubble	Edwin Hubble
Demi Moore	Demi Moore
Bambi	Bambi
Nerônina	Neŭrono
Arsidioka Franz Ferdinand an'i Aotrisy	Franz Ferdinand d'Este
Kevin Rudd	Kevin Rudd
Ératosthène	Eratosteno de Kireno
Yunnan	Junano
Cincinnati	Cincinnati
Hefaka	Riverdelto
Omaha, Nebraska	Omaha (Nebrasko)
Clint Eastwood	Clint Eastwood
Rondônia	Rondonio
Ingrid Bergman	Ingrid Bergman
Gestapo	Gestapo
Sophia Loren	Sophia Loren
Maromiantoana	Polinomo
J. M. Coetzee	John Maxwell Coetzee
Fresno, California	Fresno
Malcolm X	Malcolm X
Marcello Lippi	Marcello Lippi
Djalâl ad-Dîn Rûmî	Ĝalal-ed-din Mohammad Rumi
Aristophanes	Aristofano
Crow	Korvo
Robert Boyle	Robert Boyle
Shandong	Ŝandongo
Aulnoye-Aymeries	Aulnoye-Aymeries
Keanu Reeves	Keanu Reeves
Richmond, Virginia	Richmond (Virginio)
Chandigarh	Ĉandigaro
Giosuè Carducci	Giosuè Carducci
Gustave Flaubert	Gustave Flaubert
Ferdowsî	Abol-Gasem Ferdoŭsio
Sandry	Brako
Amedeo Avogadro	Amedeo Avogadro
Manicoré	Manicoré
Desiderius Erasmus	Erasmo de Roterdamo
Antoni van Leeuwenhoek	Antoni van Leeuwenhoek
Sitting Bull	Sidanta Taŭro
Thomas Müller	Thomas Müller
Philipp Lahm	Philipp Lahm
Henan	Henano
Ambroise de Milan	Ambrozio de Milano
Tocantins	Tokantinso
Vlad the Impaler	Vlad la 3-a Drakulo
Nikolai Gogol	Nikolaj Gogol
Andrés Iniesta	Andrés Iniesta
Yasunari Kawabata	Kaŭabata Jasunari
Gerd Müller	Gerd Müller
Bonaventure de Bagnoregio	Bonaventura
Horohorontany any Haiti tamin'ny 26 Janoary 2010	Tertremo en Haitio en 2010
Sergipe	Serĝipo
Madison, Wisconsin	Madison (Viskonsino)
NGC 35	NGC 35
NGC 36	NGC 36
NGC 37	NGC 37
Eddie Murphy	Eddie Murphy
NGC 38	NGC 38
NGC 39	NGC 39
Arjen Robben	Arjen Robben
Otto I, Emperora Romana Masina	Oto la 1-a (Sankta Romia Imperio)
Salem, Oregon	Salem (Oregono)
Andrea Pirlo	Andrea Pirlo
Angus Young	Angus Young
Liaoning	Ljaŭningo
William of Ockham	Vilhelmo el Okam
Muhammad Yunus	Muhammed Yunus
Louis le Pieux	Ludoviko la 1-a (Sankta Romia Imperio)
Jan Hus	Jan Hus
Grigori Raspoutine	Grigorij Rasputin
Paul Klee	Paul Klee
Grégoire de Nazianze	Gregorio de Nazianco
Athanase d'Alexandrie	Atanazio
Cyrille d'Alexandrie	Cirilo de Aleksandrio
Marco Borriello	Marco Borriello
Peter Handke	Peter Handke
Werner Herzog	Werner Herzog
William Golding	William Golding
Maximilien de Robespierre	Robespiero
Billy the Kid	Billy the Kid
Jérôme de Stridon	Sankta Hieronimo
Basile de Césarée	Sankta Bazilo
Benoît de Nursie	Benedikto de Nursio
Nicolas de Myre	Nikolao de Mira
Michel Foucault	Michel Foucault
Oliver Cromwell	Oliver Cromwell
Ignace de Loyola	Ignaco Lojola
Rudolf Mössbauer	Rudolf Ludwig Mössbauer
Bastian Schweinsteiger	Bastian Schweinsteiger
Salman Rushdie	Salman Rushdie
Günter Netzer	Günter Netzer
Darius Ier	Dario la 1-a
Heinrich Heine	Heinrich Heine
Hans Christian Ørsted	Hans Christian Ørsted
Giovanni Trapattoni	Giovanni Trapattoni
Rainer Werner Fassbinder	Rainer Werner Fassbinder
Paul Breitner	Paul Breitner
Rudi Völler	Rudi Völler
O. J. Simpson	O. J. Simpson
Ottmar Hitzfeld	Ottmar Hitzfeld
Pierre-Simon de Laplace	Pierre-Simon Laplace
Rafid Ahmed Alwan al-Janabi	Rafid Ahmed Alwan
Willy Sagnol	Willy Sagnol
Claude Pinoteau	Claude Pinoteau
Selma Lagerlöf	Selma Lagerlöf
Charleston, West Virginia	Charleston (Okcidenta Virginio)
Benjamin Thompson	Benjamin Thompson
Francisco Pizarro	Francisco Pizarro
Suharto	Suharto
Tulsa, Oklahoma	Tulsa
Christoph Schlingensief	Christoph Schlingensief
Paul Cornu	Paul Cornu
Jilin	Ĝilinio
Herbert Achternbusch	Herbert Achternbusch
Franz Xaver Kroetz	Franz Xaver Kroetz
Michael Herbig	Michael Herbig
The Doors	The Doors
RSS	RSS
Albrecht Ludwig Berblinger	Albrecht Ludwig Berblinger
William Wordsworth	William Wordsworth
Dennis Ritchie	Dennis Ritchie
Klemens von Metternich	Klemens von Metternich
Jean Sibelius	Jean Sibelius
Charlotte's Web	Charlotte's Web
Hunan	Hunano
Jack London	Jack London
Mario Gómez	Mario Gómez
Kim Dae-jung	Kim Dae-Jung
Roi Arthur	Reĝo Arturo
Dunkirk	Dunkerque
Qinghai	Ĉinghajo
Isabella I an'i Kastila	Izabela la 1-a (Kastilio)
Fabio Quagliarella	Fabio Quagliarella
Thierry Henry	Thierry Henry
Berlaimont	Berlaimont
Felix Mendelssohn	Felix Mendelssohn Bartholdy
Rhône (departemanta)	Rhône (departemento)
Milina fanoratana	Tajpilo
Patrick Vieira	Patrick Vieira
Fano	Teraj testudoj
Edgar Degas	Edgar Degas
Georgia O'Keeffe	Georgia O'Keeffe
Ibn Arabî	Ibn Arabi
Sonora	Sonora
Guanajuato	Guanajuato
Juan Sebastián Verón	Juan Sebastián Verón
Mikhaïl Lermontov	Miĥail Lermontov
Ivan Bounine	Ivan Bunin
Charles Babbage	Charles Babbage
Theodosius I	Teodosio
Eugène Ionesco	Eugène Ionesco
Robert Hooke	Robert Hooke
Hubei	Hubejo
Ieoh Ming Pei	I. M. Pei
Omby	Zebuo
Zlatan Ibrahimović	Zlatan Ibrahimović
Shanxi	Ŝanŝio
